id,created_at,price,area,street,ward,district,post_date,num_bedroom,num_diningroom,num_kitchen,num_toilet,num_floor,current_floor,direction,street_width
1190,2024-05-12T08:50:38.364623+00:00,3.0,28,Phùng Khoang,Trung Văn,Nam Từ Liêm,2021-12-20 00:00:00,2,0,1,1,0,0,0,0
1191,2024-05-12T08:50:44.303029+00:00,1.5,50,Quần Ngựa,Thành Công,Ba Đình,2022-01-09 00:00:00,0,0,1,0,3,3,0,0
1192,2024-05-12T08:50:49.232383+00:00,3.3,30,Tân Triều,Tân Triều,Thanh Trì,2021-12-20 00:00:00,0,0,1,1,0,0,0,0
1193,2024-05-12T08:50:53.965048+00:00,1.35,60,Hoàng Hoa Thám,Vĩnh Phúc,Ba Đình,2022-01-09 00:00:00,0,0,0,0,2,2,0,0
1194,2024-05-12T08:50:57.140296+00:00,2.9,28,Nguyễn Văn Trỗi,Mộ Lao,Hà Đông,2021-12-20 00:00:00,0,0,1,1,0,0,0,0
1195,2024-05-12T08:51:02.683615+00:00,3.0,25,Nguyễn Trãi,Văn Quán,Hà Đông,2022-01-09 00:00:00,0,0,1,1,0,0,0,0
1196,2024-05-12T08:51:07.87013+00:00,2.8,28,Tân Triều,Tân Triều,Thanh Trì,2021-12-20 00:00:00,0,0,1,1,0,0,0,0
1197,2024-05-12T08:51:13.462072+00:00,1.35,50,Lạc Long Quân,Bưởi,Tây Hồ,2022-01-09 00:00:00,0,0,1,0,5,0,0,0
1198,2024-05-12T08:51:19.604203+00:00,1.35,25,Lạc Long Quân,Nghĩa Đô,Cầu Giấy,2022-01-09 00:00:00,0,0,1,0,0,0,0,0
1199,2024-05-12T08:51:25.092269+00:00,3.4,28,Vũ Tông Phan,Khương Đình,Thanh Xuân,2022-01-11 00:00:00,0,0,1,0,7,0,0,0
1200,2024-05-12T08:51:28.528202+00:00,3.2,30,Hoàng Quốc Việt,Nghĩa Đô,Cầu Giấy,2022-01-13 00:00:00,0,0,0,1,0,0,0,0
1201,2024-05-12T08:51:34.804522+00:00,5.0,30,Trần Thái Tông,Dịch Vọng Hậu,Cầu Giấy,2022-01-12 00:00:00,0,0,1,0,0,0,0,0
1202,2024-05-12T08:51:39.904513+00:00,2.5,30,Phạm Thận Duật,Mai Dịch,Cầu Giấy,2022-01-13 00:00:00,1,0,1,1,0,0,0,0
1203,2024-05-12T08:51:45.588289+00:00,1.2,40,Láng,Láng Thượng,Đống Đa,2022-01-13 00:00:00,0,0,1,0,0,0,0,0
1204,2024-05-12T08:51:49.202298+00:00,3.5,28,Đường Tỉnh Lộ 181,Mỹ Đình 2,Nam Từ Liêm,2022-01-11 00:00:00,0,0,0,0,0,0,0,0
1205,2024-05-12T08:51:54.404339+00:00,4.1,34,Tôn Đức Thắng,Hàng Bột,Đống Đa,2022-01-11 00:00:00,0,0,1,1,7,6,0,0
1206,2024-05-12T08:51:58.368696+00:00,3.0,28,Hoàng Quốc Việt,Cổ Nhuế,Bắc Từ Liêm,2022-01-13 00:00:00,0,0,1,1,0,0,0,0
1207,2024-05-12T08:52:03.68039+00:00,2.8,28,Doãn Kế Thiện,Mai Dịch,Cầu Giấy,2022-01-13 00:00:00,0,0,0,1,0,0,0,0
1208,2024-05-12T08:52:08.586257+00:00,2.9,30,Chiến Thắng,Văn Quán,Hà Đông,2022-01-17 00:00:00,0,0,1,1,0,0,0,0
1209,2024-05-12T08:52:13.688529+00:00,2.9,25,Chiến Thắng,Văn Quán,Hà Đông,2022-01-17 00:00:00,0,0,0,0,0,0,0,0
1210,2024-05-12T08:52:17.810957+00:00,2.9,25,Chiến Thắng,Văn Quán,Hà Đông,2022-01-17 00:00:00,0,0,0,0,0,0,0,0
1211,2024-05-12T08:52:23.198501+00:00,3.5,28,Nguyễn Xiển,Kim Giang,Thanh Xuân,2022-01-17 00:00:00,0,0,0,0,0,0,0,0
1212,2024-05-12T08:52:28.085039+00:00,2.5,36,Phú Diễn,Phú Diễn,Bắc Từ Liêm,2022-01-17 00:00:00,0,0,0,1,3,3,0,0
1213,2024-05-12T08:52:33.03677+00:00,3.5,28,Dương Quảng Hàm,Quan Hoa,Cầu Giấy,2022-01-18 00:00:00,0,0,0,0,0,0,0,0
1214,2024-05-12T08:52:38.677743+00:00,3.5,28,Dương Quảng Hàm,Quan Hoa,Cầu Giấy,2022-01-18 00:00:00,0,0,1,0,0,0,0,0
1215,2024-05-12T08:52:44.919413+00:00,2.8,25,rỗng,Dịch Vọng Hậu,Cầu Giấy,2022-01-13 00:00:00,0,0,0,1,0,0,0,0
1216,2024-05-12T08:52:48.598722+00:00,3.2,35,Xuân Thủy,Dịch Vọng Hậu,Cầu Giấy,2022-01-22 00:00:00,0,0,1,0,0,0,0,0
1217,2024-05-12T08:52:53.87301+00:00,4.5,35,Ba La,Phúc La,Hà Đông,2022-01-20 00:00:00,0,0,0,0,0,0,0,0
1218,2024-05-12T08:52:59.721567+00:00,2.8,25,Đặng Thùy Trâm,Dịch Vọng Hậu,Cầu Giấy,2022-01-18 00:00:00,0,0,0,0,0,0,0,0
1219,2024-05-12T08:53:06.025578+00:00,2.7,25,Hà Trì,Hà Cầu,Hà Đông,2022-01-19 00:00:00,0,0,1,0,0,0,0,0
1220,2024-05-12T08:53:09.866565+00:00,3.0,20,Nguyễn Văn Trỗi,Mộ Lao,Hà Đông,2022-01-21 00:00:00,0,0,1,1,0,0,0,0
1221,2024-05-12T08:53:14.555618+00:00,2.8,25,Lê Trọng Tấn,La Khê,Hà Đông,2022-01-19 00:00:00,0,0,0,0,0,0,0,0
1222,2024-05-12T08:53:20.29636+00:00,2.8,25,Triều Khúc,Thanh Xuân Nam,Thanh Xuân,2022-01-22 00:00:00,0,0,0,0,0,0,0,0
1223,2024-05-12T08:53:25.410201+00:00,3.4,25,Thịnh Quang,Thịnh Quang,Đống Đa,2022-01-23 00:00:00,0,0,1,0,0,0,0,0
1224,2024-05-12T08:53:29.707003+00:00,4.0,30,Cầu Giấy,Dịch Vọng,Cầu Giấy,2022-01-26 00:00:00,0,0,12,0,4,0,0,0
1225,2024-05-12T08:53:34.517361+00:00,3.3,25,Trần Phú,Mộ Lao,Hà Đông,2022-01-27 00:00:00,0,0,1,0,0,0,0,0
1226,2024-05-12T08:53:40.372825+00:00,3.0,25,Nguyễn Tuân,Thanh Xuân Trung,Thanh Xuân,2022-02-06 00:00:00,2,0,0,0,3,3,0,0
1227,2024-05-12T08:53:44.951672+00:00,3.3,20,Hoàng Ngân,Nhân Chính,Thanh Xuân,2022-01-27 00:00:00,0,0,0,0,0,0,0,0
1228,2024-05-12T08:53:50.150813+00:00,2.2,20,Nguyễn Lương Bằng,Nam Đồng,Đống Đa,2022-01-28 00:00:00,0,0,0,1,4,4,0,0
1229,2024-05-12T08:53:55.467006+00:00,3.6,20,Yên Phúc,Phúc La,Hà Đông,2022-01-27 00:00:00,0,0,0,0,0,0,0,0
1230,2024-05-12T08:54:00.438845+00:00,3.5,30,Tây Sơn,Ngã Tư Sở,Đống Đa,2022-02-04 00:00:00,0,0,1,1,0,0,0,0
1231,2024-05-12T08:54:05.24112+00:00,2.9,21,Đình Thôn,Mỹ Đình 2,Nam Từ Liêm,2022-01-24 00:00:00,0,0,1,1,0,0,0,0
1232,2024-05-12T08:54:11.260007+00:00,2.0,28,An Dương Vương,Phú Thượng,Tây Hồ,2022-02-07 00:00:00,0,0,1,1,0,0,0,0
1233,2024-05-12T08:54:17.143177+00:00,2.7,22,Pháo Đài Láng,Láng Thượng,Đống Đa,2022-02-07 00:00:00,0,0,0,1,0,0,0,0
1234,2024-05-12T08:54:22.134921+00:00,2.0,13,Thanh Bình,Mộ Lao,Hà Đông,2022-02-10 00:00:00,0,0,0,1,0,0,0,0
1235,2024-05-12T08:54:27.789478+00:00,3.4,30,Trung Văn,Trung Văn,Nam Từ Liêm,2022-02-14 00:00:00,0,0,1,1,7,0,0,0
1236,2024-05-12T08:54:34.019575+00:00,3.4,30,Tố Hữu,Trung Văn,Nam Từ Liêm,2022-02-14 00:00:00,0,0,1,0,6,0,0,0
1237,2024-05-12T08:54:39.010203+00:00,1.0,14,Đông Ngạc,Đông Ngạc,Bắc Từ Liêm,2022-02-16 00:00:00,0,0,0,1,3,0,0,0
1238,2024-05-12T08:54:45.194702+00:00,4.5,50,Nguyễn Phong Sắc,Dịch Vọng Hậu,Cầu Giấy,2022-02-17 00:00:00,2,0,1,1,0,2,0,5
1239,2024-05-12T08:54:51.029895+00:00,3.5,50,Nguyễn Phong Sắc,Dịch Vọng Hậu,Cầu Giấy,2022-02-17 00:00:00,0,0,0,1,4,15,0,5
1240,2024-05-12T08:54:57.863811+00:00,1.5,18,Linh,Hoàng Liệt,Hoàng Mai,2022-02-14 00:00:00,0,0,1,1,0,0,0,0
1241,2024-05-12T08:55:03.796903+00:00,2.5,18,Hào Nam,Ô Chợ Dừa,Đống Đa,2022-02-13 00:00:00,0,0,1,0,4,3,0,0
1242,2024-05-12T08:55:09.099462+00:00,3.6,25,Đỗ Đức Dục,Mễ Trì,Nam Từ Liêm,2022-03-04 00:00:00,0,0,1,1,0,0,0,0
1243,2024-05-12T08:55:14.94854+00:00,3.0,20,Nguyễn Văn Trỗi,Mộ Lao,Hà Đông,2022-03-05 00:00:00,0,0,0,0,0,0,0,0
1244,2024-05-12T08:55:21.013042+00:00,1.5,18,Linh,Hoàng Liệt,Hoàng Mai,2022-02-14 00:00:00,0,0,1,1,0,0,0,0
1245,2024-05-12T08:55:25.45522+00:00,5.0,45,Yên Lãng,Thịnh Quang,Đống Đa,2022-03-05 00:00:00,1,0,1,0,0,0,0,0
1246,2024-05-12T08:55:31.165853+00:00,3.5,30,Tố Hữu,Vạn Phúc,Hà Đông,2022-02-14 00:00:00,0,0,1,0,5,0,0,0
1247,2024-05-12T08:55:36.790101+00:00,3.5,30,Quang Trung,Quang Trung,Hà Đông,2022-02-14 00:00:00,1,0,1,0,7,0,0,0
1248,2024-05-12T08:55:43.456575+00:00,3.2,30,Tố Hữu,Dương Nội,Hà Đông,2022-02-14 00:00:00,0,0,1,0,6,0,0,0
1249,2024-05-12T08:55:49.216777+00:00,2.8,20,Triều Khúc,Thanh Xuân Nam,Thanh Xuân,2022-02-24 00:00:00,0,0,0,0,0,0,0,0
1250,2024-05-12T08:55:55.259909+00:00,4.2,30,Trần Duy Hưng,Trung Hòa,Cầu Giấy,2022-02-10 00:00:00,0,0,1,0,0,0,0,0
1251,2024-05-12T08:56:01.106721+00:00,3.5,30,Trần Phú,Mộ Lao,Hà Đông,2022-02-14 00:00:00,0,0,1,0,6,0,0,0
1252,2024-05-12T08:56:06.096799+00:00,3.6,30,Triều Khúc,Thanh Xuân Nam,Thanh Xuân,2022-02-10 00:00:00,0,0,0,1,0,0,0,0
1253,2024-05-12T08:56:11.404175+00:00,3.5,30,Hạ Mỗ,Đại Mỗ,Nam Từ Liêm,2022-02-14 00:00:00,0,0,1,0,6,0,0,20
1254,2024-05-12T08:56:17.38883+00:00,3.2,22,Nguyễn Khuyến,Văn Quán,Hà Đông,2022-03-02 00:00:00,0,0,0,0,8,0,0,0
1255,2024-05-12T08:56:23.353164+00:00,4.7,35,Mễ Trì,Mễ Trì,Nam Từ Liêm,2022-02-26 00:00:00,1,0,1,0,0,0,0,0
1256,2024-05-12T08:56:29.333102+00:00,2.8,25,Hoàng Quốc Việt,Nghĩa Đô,Cầu Giấy,2022-02-24 00:00:00,2,0,1,1,5,0,0,0
1257,2024-05-12T08:56:34.975826+00:00,2.8,25,Hoàng Quốc Việt,Nghĩa Đô,Cầu Giấy,2022-02-24 00:00:00,2,0,1,1,5,2,0,0
1258,2024-05-12T08:56:40.966098+00:00,3.3,25,Ngô Thì Sỹ,Vạn Phúc,Hà Đông,2022-02-21 00:00:00,0,0,1,1,0,0,0,0
1259,2024-05-12T08:56:46.458883+00:00,2.8,24,Thanh Bình,Mộ Lao,Hà Đông,2021-12-20 00:00:00,0,0,1,1,0,0,0,0
1260,2024-05-12T08:56:51.888873+00:00,2.0,20,Vân Hồ I,Khương Trung,Thanh Xuân,2022-01-07 00:00:00,0,0,0,0,4,4,0,0
1261,2024-05-12T08:56:56.31053+00:00,3.2,20,Chiến Thắng,Văn Quán,Hà Đông,2021-12-25 00:00:00,0,0,0,1,0,0,0,0
1262,2024-05-12T08:57:00.655516+00:00,3.4,32,Trần Phú,Mộ Lao,Hà Đông,2022-01-19 00:00:00,0,0,1,0,0,0,0,0
1263,2024-05-12T08:57:06.310636+00:00,2.0,18,Tam Trinh,Hoàng Văn Thụ,Hoàng Mai,2022-01-06 00:00:00,0,0,1,1,0,2,0,0
1264,2024-05-12T08:57:11.859327+00:00,4.5,50,Ba La,Phúc La,Hà Đông,2022-01-06 00:00:00,1,0,1,1,2,0,0,0
1265,2024-05-12T08:57:17.61203+00:00,3.5,26,Nguyễn Ngọc Vũ,Trung Hòa,Cầu Giấy,2022-01-06 00:00:00,0,0,1,1,3,2,0,0
1266,2024-05-12T08:57:23.507279+00:00,3.5,25,Lạc Long Quân,Bưởi,Tây Hồ,2022-01-06 00:00:00,0,0,1,0,0,0,0,0
1267,2024-05-12T08:57:29.259169+00:00,1.0,30,rỗng,Đại Kim,Hoàng Mai,2022-01-07 00:00:00,0,0,1,1,0,0,0,0
1268,2024-05-12T08:57:35.226156+00:00,3.0,30,Kim Giang,Kim Giang,Thanh Xuân,2022-01-07 00:00:00,0,0,1,1,0,0,0,0
1269,2024-05-12T08:57:40.544233+00:00,2.7,25,Thanh Bình,Mộ Lao,Hà Đông,2022-01-06 00:00:00,0,0,0,0,0,0,0,0
1270,2024-05-12T08:57:46.204844+00:00,1.7,230,Trương Định,Thịnh Liệt,Hoàng Mai,2022-01-06 00:00:00,0,0,1,0,0,0,0,0
1271,2024-05-12T08:57:51.75885+00:00,2.5,30,Bắc Hà,Khương Trung,Thanh Xuân,2022-01-07 00:00:00,0,0,0,0,0,2,0,0
1272,2024-05-12T08:57:57.418545+00:00,2.8,25,Mễ Trì,Mễ Trì,Nam Từ Liêm,2021-11-20 00:00:00,0,0,1,1,0,0,0,0
1273,2024-05-12T08:58:04.050643+00:00,4.0,35,Xuân Thủy,Dịch Vọng Hậu,Cầu Giấy,2021-11-20 00:00:00,0,0,1,1,0,0,0,0
1274,2024-05-12T08:58:10.372537+00:00,5.8,45,Nguyễn Khang,Yên Hòa,Cầu Giấy,2021-12-31 00:00:00,0,0,0,0,0,0,0,0
1275,2024-05-12T08:58:16.582411+00:00,4.0,35,Âu Cơ,Nhật Tân,Tây Hồ,2021-12-30 00:00:00,1,0,1,0,0,0,0,0
1276,2024-05-12T08:58:21.978529+00:00,3.6,25,Nguyễn Khuyến,Văn Quán,Hà Đông,2021-11-18 00:00:00,0,0,1,1,8,0,0,0
1277,2024-05-12T08:58:27.609269+00:00,3.0,35,Nước Phần Lan,Yên Phụ,Tây Hồ,2022-01-04 00:00:00,0,0,1,1,0,0,0,0
1278,2024-05-12T08:58:33.715574+00:00,3.1,20,Xuân Thủy,Dịch Vọng Hậu,Cầu Giấy,2021-11-18 00:00:00,0,0,1,4,4,0,0,0
1279,2024-05-12T08:58:40.019553+00:00,2.8,18,Xuân Thủy,Dịch Vọng Hậu,Cầu Giấy,2021-11-18 00:00:00,0,0,1,4,4,0,0,0
1280,2024-05-12T08:58:46.176383+00:00,3.0,25,Lạc Long Quân,Bưởi,Nhật Tân,2021-11-17 00:00:00,0,0,1,1,0,1,0,0
1281,2024-05-12T08:58:50.838198+00:00,3.4,25,Liên Xá,Tân Triều,Thanh Trì,2021-11-12 00:00:00,0,0,1,0,8,0,0,0
1282,2024-05-12T08:58:56.336504+00:00,3.5,38,Thụy Khuê,Bưởi,Tây Hồ,2021-11-11 00:00:00,0,0,1,1,4,1,0,0
1283,2024-05-12T08:59:01.235894+00:00,2.2,36,Định Công Hạ,Định Công,Hoàng Mai,2021-11-16 00:00:00,0,0,0,0,3,0,0,0
1284,2024-05-12T08:59:07.186594+00:00,10.5,60,Đào Tấn,Cống Vị,Ba Đình,2021-11-16 00:00:00,0,0,0,1,0,0,0,0
1285,2024-05-12T08:59:12.267663+00:00,3.2,22,Cầu Diễn,Cầu Diễn,Nam Từ Liêm,2021-11-16 00:00:00,0,0,0,0,0,0,0,0
1286,2024-05-12T08:59:17.893676+00:00,2.6,20,Chiến Thắng,Văn Quán,Hà Đông,2021-11-16 00:00:00,0,0,0,1,0,0,0,0
1287,2024-05-12T08:59:22.910867+00:00,3.5,25,Trần Phú,Văn Quán,Hà Đông,2021-11-16 00:00:00,0,0,0,0,0,0,0,0
1288,2024-05-12T08:59:29.257415+00:00,3.3,28,Cầu Diễn,Minh Khai,Bắc Từ Liêm,2021-10-19 00:00:00,0,0,0,0,0,0,0,0
1289,2024-05-12T08:59:34.036104+00:00,3.5,28,Cù Chính Lan,Khương Mai,Thanh Xuân,2021-10-21 00:00:00,0,0,1,0,0,0,0,0
1290,2024-05-12T08:59:39.762532+00:00,5.3,30,Cự Lộc,Nhân Chính,Thanh Xuân,2021-10-21 00:00:00,0,0,0,0,0,0,0,0
1291,2024-05-12T08:59:44.32625+00:00,3.0,25,Cầu Diễn,Minh Khai,Bắc Từ Liêm,2021-08-29 00:00:00,0,0,1,0,6,0,0,0
1292,2024-05-12T08:59:50.40156+00:00,3.0,30,Nguyễn Khuyến,Văn Quán,Hà Đông,2021-08-20 00:00:00,0,0,0,1,4,0,0,0
1293,2024-05-12T08:59:55.457959+00:00,3.5,30,Quang Trung,Quang Trung,Hà Đông,2021-09-21 00:00:00,0,0,1,1,0,0,0,0
1294,2024-05-12T08:59:59.151588+00:00,4.5,32,Triều Khúc,Thanh Xuân Nam,Thanh Xuân,2021-08-20 00:00:00,0,0,0,0,0,2,0,0
1295,2024-05-12T09:00:03.904547+00:00,7.0,42,Quốc lộ 6,rỗng,Chương Mỹ,2021-08-22 00:00:00,0,0,0,0,3,0,0,0
1296,2024-05-12T09:00:09.502776+00:00,2.3,20,Quan Nhân,Nhân Chính,Thanh Xuân,2021-09-21 00:00:00,1,0,0,2,0,0,0,0
1297,2024-05-12T09:00:14.099358+00:00,3.4,25,Bà Triệu,Nguyễn Trãi,Hà Đông,2021-08-20 00:00:00,1,0,1,1,7,0,0,0
1298,2024-05-12T09:00:17.836806+00:00,2.3,17,Đỗ Đức Dục,Mễ Trì,Nam Từ Liêm,2021-09-23 00:00:00,0,0,0,1,0,0,0,0
1299,2024-05-12T09:00:23.260427+00:00,2.6,18,Đội Cấn,Liễu Giai,Ba Đình,2021-10-20 00:00:00,0,0,1,1,0,0,0,0
1300,2024-05-12T09:00:28.897565+00:00,3.2,20,Nguyễn Văn Trỗi,Mộ Lao,Hà Đông,2021-10-27 00:00:00,0,0,1,1,0,0,0,0
1301,2024-05-12T09:00:32.582485+00:00,2.8,30,Đình Thôn,Mỹ Đình 2,Nam Từ Liêm,2021-10-22 00:00:00,0,0,0,0,0,0,0,0
1302,2024-05-12T09:00:38.56814+00:00,2.0,18,Khương Đình,Hạ Đình,Thanh Xuân,2021-10-28 00:00:00,0,0,0,0,0,0,0,0
1303,2024-05-12T09:00:43.081919+00:00,1.8,25,Phú Diễn,Phú Diễn,Bắc Từ Liêm,2021-10-27 00:00:00,2,0,1,1,0,0,0,0
1304,2024-05-12T09:00:49.485123+00:00,2.45,30,Phạm Thận Duật,Mai Dịch,Cầu Giấy,2022-01-18 00:00:00,1,0,1,0,0,0,0,0
1305,2024-05-12T09:00:55.410457+00:00,2.9,25,Đỗ Đức Dục,Mễ Trì,Nam Từ Liêm,2021-12-13 00:00:00,0,0,1,1,0,0,0,0
1306,2024-05-12T09:00:59.439477+00:00,3.0,18,Thụy Phương,Khương Thượng,Đống Đa,2021-11-29 00:00:00,0,0,0,1,0,0,0,0
1307,2024-05-12T09:01:06.277568+00:00,2.3,25,Lĩnh Nam,Lĩnh Nam,Hoàng Mai,2021-07-22 00:00:00,0,0,1,0,4,3,0,0
1308,2024-05-12T09:01:11.862442+00:00,1.0,30,Đại Từ,Đại Kim,Hoàng Mai,2021-07-18 00:00:00,0,0,0,1,5,0,0,0
1309,2024-05-12T09:01:16.412528+00:00,1.0,30,Đường Quốc Lộ 1,Thư Phú,Đại Kim,2021-07-18 00:00:00,0,0,0,1,0,0,0,0
1310,2024-05-12T09:01:20.821598+00:00,1.0,30,Thụy Khuê,Bưởi,Tây Hồ,2021-07-19 00:00:00,0,0,1,0,0,0,0,0
1311,2024-05-12T09:01:25.799152+00:00,3.6,35,Đỗ Đức Dục,Mễ Trì,Nam Từ Liêm,2021-07-21 00:00:00,0,0,1,1,0,0,0,0
1312,2024-05-12T09:01:31.345384+00:00,2.5,20,Lê Đức Thọ,Mỹ Đình 2,Nam Từ Liêm,2021-06-23 00:00:00,0,1,1,0,8,0,0,0
1313,2024-05-12T09:01:37.19733+00:00,2.5,20,Bạch Mai,Bạch Mai,Hai Bà Trưng,2021-06-30 00:00:00,0,0,0,1,4,0,Nam,10
1314,2024-05-12T09:01:43.786185+00:00,2.0,12,Chùa Láng,Láng Thượng,Đống Đa,2021-06-19 00:00:00,1,1,1,1,0,0,Đông Nam,0
1315,2024-05-12T09:01:49.353229+00:00,3.0,25,Trần Phú,Mộ Lao,Hà Đông,2021-06-21 00:00:00,0,0,1,1,0,0,0,0
1316,2024-05-12T09:01:53.579231+00:00,4.0,34,Kim Giang,Đại Kim,Hoàng Mai,2021-06-21 00:00:00,0,0,0,0,0,0,0,0
1317,2024-05-12T09:01:59.478604+00:00,4.0,28,Nguyễn Trãi,Thượng Đình,Thanh Xuân,2021-06-21 00:00:00,0,0,1,0,0,0,0,0
1318,2024-05-12T09:02:05.411346+00:00,2.6,18,Đội Cấn,Liễu Giai,Ba Đình,2021-06-27 00:00:00,0,0,0,24,5,0,0,0
1319,2024-05-12T09:02:11.097143+00:00,4.2,36,Quan Nhân,Nhân Chính,Thanh Xuân,2021-06-21 00:00:00,0,0,1,0,0,0,0,0
1320,2024-05-12T09:02:17.170796+00:00,2.0,25,Yên Hòa,Yên Hòa,Cầu Giấy,2021-06-17 00:00:00,0,0,1,0,4,3,0,0
1321,2024-05-12T09:02:22.725734+00:00,3.5,30,Nguyễn Xiển,Hạ Đình,Thanh Xuân,2021-06-18 00:00:00,0,0,1,1,0,0,0,0
1322,2024-05-12T09:02:28.305142+00:00,2.5,18,Khương Đình,Hạ Đình,Thanh Xuân,2021-07-26 00:00:00,1,0,1,2,5,0,0,0
1323,2024-05-12T09:02:34.190908+00:00,2.6,27,Thịnh Quang,Thịnh Quang,Đống Đa,2021-07-17 00:00:00,0,0,1,1,0,0,0,0
1324,2024-05-12T09:02:40.227628+00:00,4.5,36,Nguyễn Thị Định,Trung Hòa,Cầu Giấy,2021-08-18 00:00:00,1,0,1,1,0,0,0,0
1325,2024-05-12T09:02:45.145051+00:00,1.6,15,Tố Hữu,La Khê,Hà Đông,2021-07-26 00:00:00,0,0,0,0,0,0,0,0
1326,2024-05-12T09:02:50.175723+00:00,3.5,30,Tố Hữu,La Khê,Hà Đông,2021-07-26 00:00:00,4,0,1,0,0,0,0,0
1327,2024-05-12T09:02:55.0414+00:00,3.4,20,Triều Khúc,Thanh Xuân Nam,Thanh Xuân,2021-07-26 00:00:00,1,0,1,1,6,0,0,0
1328,2024-05-12T09:03:00.862596+00:00,5.0,54,Quang Tiến,Đại Mỗ,Nam Từ Liêm,2021-04-12 00:00:00,2,0,1,1,2,0,0,0
1329,2024-05-12T09:03:05.838545+00:00,3.7,30,Nguyễn Văn Huyên,Nghĩa Đô,Cầu Giấy,2021-02-02 00:00:00,0,0,1,1,0,0,0,0
1330,2024-05-12T09:03:10.802131+00:00,3.7,25,Quan Nhân,Nhân Chính,Thanh Xuân,2021-06-08 00:00:00,0,0,1,0,0,0,0,0
1331,2024-05-12T09:03:16.425726+00:00,4.6,36,Phạm Hùng,Trung Hòa,Cầu Giấy,2021-01-23 00:00:00,1,1,1,0,0,0,0,0
1332,2024-05-12T09:03:22.287376+00:00,2.0,20,Nghi Tàm,Yên Phụ,Tây Hồ,2021-05-21 00:00:00,0,0,0,0,0,0,0,0
1333,2024-05-12T09:03:27.294505+00:00,5.0,30,Nguyễn Ngọc Vũ,Trung Hòa,Cầu Giấy,2021-05-05 00:00:00,1,0,1,1,0,0,0,0
1334,2024-05-20T11:58:14+00:00,1.8,20,Phan Đình Giót,Khương Đình,Thanh Xuân,12/05/2024,1,0,0,0,0,0,0,0
1335,2024-05-20T11:58:14+00:00,3.0,20,Đa Sỹ,Kiến Hưng,Hà Đông,12/05/2024,0,0,1,1,0,0,0,0
1336,2024-05-20T11:58:14+00:00,3.0,20,Trần Đại Nghĩa,Trương Định,Hai Bà Trưng,12/05/2024,0,0,1,1,0,0,0,0
1337,2024-05-20T11:58:14+00:00,1.8,34,Ngọc Lâm,Ngọc Lâm,Long Biên,12/05/2024,0,0,0,0,1,3,0,0
1338,2024-05-20T11:58:14+00:00,4.0,25,Vệ Hồ,Xuân La,Tây Hồ,12/05/2024,0,0,1,0,1,2,0,0
1339,2024-05-20T11:58:14+00:00,3.0,30,Thợ Nhuộm,Trần Hưng Đạo,Hoàn Kiếm,12/05/2024,0,0,1,1,0,0,0,0
1340,2024-05-20T11:58:14+00:00,1.2,12,Vũ Trọng Phụng,Mộ Lao,Hà Đông,12/05/2024,0,0,0,0,0,0,0,0
1341,2024-05-20T11:58:14+00:00,1.8,15,Trần Phú,Văn Quán,Hà Đông,07/04/2024,0,0,1,0,0,0,0,0
1342,2024-05-20T11:58:14+00:00,3.6,30,Nguyễn Hoàng Tôn,Xuân La,Tây Hồ,12/05/2024,0,0,0,0,1,0,0,0
1343,2024-05-20T11:58:14+00:00,2.8,30,Huế,Phố Huế,Hai Bà Trưng,08/04/2024,0,0,0,0,0,0,0,0
1344,2024-05-20T11:58:14+00:00,2.5,25,Giải Phóng,Thịnh Liệt,Hoàng Mai,13/04/2024,0,0,0,1,0,2,0,5
1345,2024-05-20T11:58:14+00:00,4.5,30,"KĐT Mễ Trì Thượng, Mễ Trì",Mễ Trì,Nam Từ Liêm,12/04/2024,0,0,0,0,0,0,0,0
1346,2024-05-20T11:58:14+00:00,4.0,31,Quốc lộ 6,Yên Nghĩa,Hà Đông,09/05/2024,0,0,0,0,0,0,0,0
1347,2024-05-20T11:58:14+00:00,2.5,35,Nguyễn Chính,Tân Mai,Hoàng Mai,10/05/2024,0,0,0,0,1,0,0,0
1348,2024-05-20T11:58:14+00:00,2.5,15,Thụy Phương,Trung Tự,Đống Đa,08/03/2024,0,0,0,0,0,0,0,0
1349,2024-05-20T11:58:14+00:00,3.5,20,Láng Hạ,Thành Công,Ba Đình,07/03/2024,0,0,0,0,0,0,0,0
1350,2024-05-20T11:58:14+00:00,3.5,35,Tỉnh Lộ 270,Văn Quán,Hà Đông,23/03/2024,6,0,0,0,6,0,0,0
1351,2024-05-20T11:58:14+00:00,3.3,24,Nguyễn Văn Tố,Cửa Đông,Hoàn Kiếm,23/03/2024,1,0,1,1,0,2,0,0
1352,2024-05-20T11:58:14+00:00,5.5,25,Nguyễn Đình Chiểu,Lê Đại Hành,Hai Bà Trưng,23/03/2024,0,0,1,0,0,0,0,0
1353,2024-05-20T11:58:14+00:00,6.0,78,Ngọc Thụy,Ngọc Thuỵ,Long Biên,11/08/2022,2,0,0,0,0,0,0,0
1354,2024-05-20T11:58:14+00:00,3.0,30,Đội Cấn,Cống Vị,Ba Đình,11/08/2022,2,0,0,0,0,0,0,0
1355,2024-05-20T11:58:14+00:00,3.6,45,Kim Giang,Đại Kim,Hoàng Mai,26/02/2024,2,0,0,0,2,2,0,0
1356,2024-05-20T11:58:14+00:00,4.999,30,Lê Trọng Tấn,Định Công,Hoàng Mai,24/02/2024,1,0,1,0,0,1,0,0
